zip_code,lon,lat,city,province
5374EB,5.647831094711143,51.74207761791268,Schaijk,North Brabant
3812RX,5.372239975493343,52.16356805660007,Amersfoort,Utrecht
4334GE,3.5970190607923676,51.5059121010343,Middelburg,Zeeland
3086GL,4.472506143943619,51.875450043757766,Rotterdam,South Holland
2931SJ,4.592331259073798,51.90294552659466,Krimpen aan de Lek,South Holland
3927GH,5.530373151614067,52.07724844485128,Renswoude,Utrecht
7241CM,6.402569304146087,52.16404260781335,Lochem,Guelders
7324BX,6.000555925856702,52.24546433649171,Apeldoorn,Guelders
4834EA,4.80385265607707,51.57563699939648,Breda,North Brabant
7211CC,6.235411173674923,52.156569931783736,Eefde,Guelders
1432BA,4.78278244606709,52.27840161470472,Aalsmeer,North Holland
7821AP,6.9175275110376075,52.77127550016901,Emmen,Drenthe
8531WB,5.7209021075006685,52.85529894543061,Lemmer,Friesland
5928PR,6.134953066264233,51.39109212561241,Venlo,Limburg
5408RD,5.6655716121465725,51.64458094407501,Volkel,North Brabant
4905BS,4.8534767571612445,51.659269649679445,Oosterhout,North Brabant
6921RW,6.015627871434866,51.96115564490346,Duiven,Guelders
5171PN,5.0248627608242895,51.66563303993341,Kaatsheuvel,North Brabant
2921LL,4.579422533802613,51.91059105622986,Krimpen aan den IJssel,South Holland
6165TP,5.826431731253363,50.96128318015097,Geleen,Limburg
2141AN,4.67837121534715,52.352040562511895,Vijfhuizen,North Holland
4203NJ,4.958503040744655,51.832435083043514,Gorinchem,South Holland
9206AG,6.07055681555966,53.11164342947721,Drachten,Friesland
8444DC,5.957676156954616,52.93053783018255,Heerenveen,Friesland
4051CA,5.55167586328111,51.91124403979646,Ochten,Guelders
5107RH,4.936690184058051,51.61475559571086,Dongen,North Brabant
5928RA,6.162396882609035,51.37774460498967,Venlo,Limburg
5481SJ,5.449529071782002,51.60343061822533,Schijndel,North Brabant
9502EZ,6.971594944284982,52.977506296419946,Stadskanaal,Groningen
1521PW,4.790130463888725,52.502633297048256,Wormerveer,North Holland
5171PD,5.020627567549023,51.66433539482114,Kaatsheuvel,North Brabant
7944HT,6.178571713287854,52.6922447391268,Meppel,Drenthe
7121BG,6.59268393537104,51.93185643707665,Aalten,Guelders
7631AE,6.914748311204835,52.41032936020411,Ootmarsum,Overijssel
7587NJ,7.016712670398214,52.31036001701914,de Lutte,Overijssel
1187ZW,4.806160329857713,52.26335358983415,Amstelveen,North Holland
2908LC,4.583684972788449,51.95859859101974,Capelle aan den IJssel,South Holland
5035LS,4.983666970780358,51.57994002012344,Tilburg,North Brabant
3245KG,4.160226004145541,51.74940315365176,Sommelsdijk,South Holland
6702DM,5.654931187202286,51.9621255111245,Wageningen,Guelders
9981AN,6.673751140915316,53.40849095467338,Uithuizen,Groningen
7543BG,6.88344730081671,52.20615928161844,Enschede,Overijssel
8082AA,5.867885399712395,52.44073289901646,Elburg,Guelders
3606BD,5.035549376276357,52.12928509392283,Maarssen,Utrecht
7773NK,6.591729740508485,52.576275136400476,Hardenberg,Overijssel
6191NL,5.794008274636444,50.94849965888875,Beek,Limburg
6121HV,5.809158018947845,51.03402875165278,Born,Limburg
8601WT,5.626490706030046,53.031328601377716,Sneek,Friesland
5705BZ,5.679315716826252,51.46869747364781,Helmond,North Brabant
2675BX,4.223818094854568,52.00970710397603,Honselersdijk,South Holland
8085AJ,5.813179004283148,52.414156837079034,Doornspijk,Guelders
8102HM,6.282272748659208,52.37855898417345,Raalte,Overijssel
7665SE,6.766699481040134,52.37361684705357,Albergen,Overijssel
1021JN,4.923520462016733,52.38658898768225,Amsterdam,North Holland
3812PM,5.3713249607897495,52.164852340023096,Amersfoort,Utrecht
5253BK,5.181263823537659,51.68970787144395,Nieuwkuijk,North Brabant
3853JP,5.611824982947864,52.314400739551594,Ermelo,Guelders
7462XA,6.505406532915892,52.30814642139629,Rijssen,Overijssel
8024AG,6.130391579034053,52.52316783384518,Zwolle,Overijssel
8161VP,5.988273233456053,52.34342248860074,Epe,Guelders
7481KX,6.728169517536452,52.15260207639419,Haaksbergen,Overijssel
2371EX,4.623505641986967,52.203887911736544,Roelofarendsveen,South Holland
9288XJ,6.109117722024047,53.219498446735244,Kootstertille,Friesland
5504KS,5.397959665622639,51.399450141132,Veldhoven,North Brabant
5015TC,5.107568325826637,51.578619079443186,Tilburg,North Brabant
6231BH,5.7354475534125084,50.87562847927876,Meerssen,Limburg
1972XG,4.605612325043816,52.46011403237353,IJmuiden,North Holland
2408AM,4.644466917483332,52.12859725741733,Alphen aan den Rijn,South Holland
3931MS,5.44673044327593,52.08376852078806,Woudenberg,Utrecht
6544ZS,5.817488631596165,51.83098370984943,Nijmegen,Guelders
2685LR,4.207921952387415,52.02014481767505,Poeldijk,South Holland
8096CE,5.902378188524966,52.449449960846955,Oldebroek,Guelders
6003DB,5.727032030998057,51.269006180682936,Weert,Limburg
3401MZ,5.063164781979026,52.01132866236387,IJsselstein,Utrecht
3861KG,5.486476895141861,52.22839313007136,Nijkerk,Guelders
5384TA,5.50874407192803,51.72491131552224,Heesch,North Brabant
1185ZT,4.8345761188513965,52.280231765385565,Amstelveen,North Holland
7102JD,6.713618307765174,51.961123613267134,Winterswijk,Guelders
2171DX,4.512555379234409,52.21748896024854,Sassenheim,South Holland
6414ES,5.971322779048284,50.92389236791602,Heerlen,Limburg
3781AP,5.600703998876085,52.18084119074466,Voorthuizen,Guelders
2911BJ,4.62513626502903,51.964624801193004,Nieuwerkerk aan den IJssel,South Holland
8501XN,5.824362742086047,52.963084449291934,Joure,Friesland
2761JP,4.589676896005777,52.00858058769066,Zevenhuizen,South Holland
7949AK,6.271638288565336,52.6866370751015,Rogat,Drenthe
9482WP,6.5967400550994375,53.08736214799159,Tynaarlo,Drenthe
5421GK,5.697281202047668,51.55223764318331,Gemert,North Brabant
3606AK,5.038275443649298,52.12643522398652,Maarssen,Utrecht
7825VZ,6.938473290412159,52.74892953576574,Emmen,Drenthe
4105TL,5.201709620484413,51.948521265531284,Culemborg,Guelders
8304BP,5.740642917381213,52.68543746174198,Emmeloord,Flevoland
3945LE,5.29601670118374,51.98231423730213,Cothen,Utrecht
6718WX,5.615869619825183,52.04369061559405,Ede,Guelders
6271EC,5.881364188561136,50.81279489197729,Gulpen,Limburg
4538AN,3.8385831371376447,51.31426612643136,Terneuzen,Zeeland
4389WB,3.6075817980366716,51.45918341631178,Ritthem,Zeeland
6468EK,6.034181704413572,50.87121137787976,Kerkrade,Limburg
4401NL,4.049115589170415,51.4838640867291,Yerseke,Zeeland
4462HJ,3.893259451767737,51.483560067782975,Goes,Zeeland
8501XL,5.8236248606863885,52.96259415333074,Joure,Friesland
5674TE,5.561120893235005,51.447122622863134,Nuenen,North Brabant
1333HB,5.263086562763322,52.40043084519817,Almere,Flevoland
3364DK,4.798654660159551,51.82654843261223,Sliedrecht,South Holland
5481EE,5.412913700603487,51.63231294188972,Schijndel,North Brabant
4191MV,5.302953639928734,51.87445184017462,Geldermalsen,Guelders
8401DT,6.068882334369966,53.01244307776744,Gorredijk,Friesland
5928NJ,6.147132237855514,51.38078800701302,Venlo,Limburg
3911TG,5.534307194259643,51.97109077082808,Rhenen,Utrecht
8647SG,5.716474006821812,53.06417217455741,Sibrandabuorren,Friesland
2861GZ,4.792826547117097,51.92796744324854,Bergambacht,South Holland
4751XC,4.464431263522862,51.565745365367086,Oud Gastel,North Brabant
7679VJ,6.717862365405029,52.46529321237257,Langeveen,Overijssel
3044EC,4.414262363039107,51.92543722171242,Rotterdam,South Holland
5046LV,5.069970769613927,51.572489181432275,Tilburg,North Brabant
9865VC,6.183219035456283,53.172659330022725,Opende,Groningen
4921BN,4.794979915665842,51.67784625565057,Made,North Brabant
3641SL,4.885466445143795,52.2093852400258,Mijdrecht,Utrecht
1424NV,4.80044940081759,52.24928430582138,De Kwakel,North Holland
6604BS,5.758840849311085,51.819557147232274,Wijchen,Guelders
5571SG,5.337862483748699,51.31459008628466,Bergeijk,North Brabant
9285KK,6.1562337985422895,53.243738987059594,Buitenpost,Friesland
3261NA,4.416552055160902,51.814851452771904,Oud-Beijerland,South Holland
3862PL,5.559960078676678,52.195176667092454,Nijkerk,Guelders
2959CN,4.7472319423173275,51.90102928447618,Streefkerk,South Holland
3034KE,4.495929285489784,51.94200819283423,Rotterdam,South Holland
1969LE,4.652243949248924,52.51322809224823,Heemskerk,North Holland
7595KA,6.856636716359341,52.34607844032603,Weerselo,Overijssel
5706LT,5.627871283804608,51.457344001097766,Helmond,North Brabant
4826JV,4.787771750071352,51.60879406105225,Breda,North Brabant
7006RA,6.26335942402389,51.96950973567389,Doetinchem,Guelders
5349AJ,5.546687415457672,51.76182993578412,Oss,North Brabant
2181GD,4.586302266128381,52.305947862225615,Hillegom,South Holland
3927AV,5.531695609729912,52.07587065402363,Renswoude,Utrecht
9723HA,6.6110947262418405,53.22077551258334,Groningen,Groningen
8938BC,5.846071659190824,53.191891376546536,Leeuwarden,Friesland
9601LW,6.730850359071423,53.165200115692045,Hoogezand,Groningen
9301NZ,6.437835339227382,53.144811231344185,Roden,Drenthe
3903LA,5.571780736620899,52.01089647324863,Veenendaal,Utrecht
4462HE,3.8884064265199547,51.48515700822882,Goes,Zeeland
3411NX,4.9693321985372485,51.988677966645376,Lopik,Utrecht
5015BB,5.111950961781047,51.56899889289933,Tilburg,North Brabant
7921VM,6.425822829213684,52.67652346435132,Zuidwolde,Drenthe
3421GJ,4.866411530361189,52.02167678927928,Oudewater,Utrecht
1689ZX,5.08075410350097,52.68237850192754,Zwaag,North Holland
6666LP,5.757910885521936,51.9499382856294,Heteren,Guelders
5758RH,5.8723532850992175,51.36493381028935,Neerkant,North Brabant
2984AX,4.613211275235418,51.87804624823199,Ridderkerk,South Holland
7207BP,6.219690981608343,52.11325259289305,Zutphen,Guelders
6716AB,5.646273580520277,52.02859560824498,Ede,Guelders
1601MJ,5.269354423947962,52.695209900251015,Enkhuizen,North Holland
2152CX,4.627315088553648,52.271144304678714,Nieuw-Vennep,North Holland
2642AP,4.4480752225375815,52.02839579889181,Pijnacker,South Holland
2253JN,4.466054792808679,52.140371776454046,Voorschoten,South Holland
5021LJ,5.0939994310020715,51.545406160090536,Tilburg,North Brabant
9454PK,6.60415998978479,52.95245351847713,Ekehaar,Drenthe
2408BZ,4.631988708344175,52.12767588988005,Alphen aan den Rijn,South Holland
6367AZ,5.924729566832677,50.87457081821429,Voerendaal,Limburg
7461JL,6.504846988674951,52.32298452249239,Rijssen,Overijssel
2741PH,,,,
6673DK,,,,
3262HN,,,,
5768BG,,,,
3831RB,,,,
1185ZK,,,,
9723HG,,,,
2516BA,,,,
7556BR,,,,
7364BT,,,,
4104AP,,,,
1332BG,,,,
5657ES,,,,
7903BM,,,,
4176BK,,,,
8253PA,,,,
9723BK,,,,
1906BG,,,,
5692AK,,,,
5991NB,,,,
3771AB,,,,
1402GP,,,,
4021EB,,,,
3951LB,,,,
3151ZC,,,,
9231DV,,,,
8263AM,,,,
1704SE,,,,
3606AH,,,,
7961AA,,,,
1607ML,,,,
3781KK,,,,
7622CW,,,,
7461JM,,,,
8431HL,,,,
7892AB,,,,
2461LZ,,,,
2625GH,,,,
1351AE,,,,
5951DR,,,,
4482KC,,,,
7731RZ,,,,
3316GL,,,,
3077CJ,,,,
5541SJ,,,,
1333DE,,,,
8443DL,,,,
2952AX,,,,
1461BE,,,,
3812RR,,,,
3911AS,,,,
8831ZM,,,,
4851SW,,,,
5554AD,,,,
7813DP,,,,
2013PZ,,,,
1328AA,,,,
4625BN,,,,
6543NK,,,,
3079DB,,,,
3261LP,,,,
2404HC,,,,
2182DZ,,,,
2821AW,,,,
5503CX,,,,
2161HM,,,,
3731AL,,,,
5398JM,,,,
9301ZW,,,,
5253CA,,,,
5438AB,,,,
7207BJ,,,,
7913TN,,,,
8629EG,,,,
4112HG,,,,
7317AW,,,,
7151JE,,,,
9503EX,,,,
8601WG,,,,
3812TE,,,,
4825BC,,,,
8711HP,,,,
4157JA,,,,
4876NC,,,,
6733AX,,,,
3771AG,,,,
7314EZ,,,,
1066MB,,,,
5015BA,,,,
9461VC,,,,
2252VW,,,,
7942LB,,,,
5482TN,,,,
7478BB,,,,
8321WT,,,,
6004AX,,,,
4103NK,,,,
5121JC,,,,
6181AC,,,,
4538AG,,,,
2131AB,,,,
5408PL,,,,
7333NS,,,,
5348PV,,,,
5616HX,,,,
7591BT,,,,
8239DA,,,,
3274LH,,,,
6673DR,,,,
1779BJ,,,,
7582PT,,,,
5262GK,,,,
3364DJ,,,,
6035AW,,,,
2661KR,,,,
5971LX,,,,
1641LD,,,,
3044ER,,,,
2841MK,,,,
6662NE,,,,
7312KJ,,,,
5476KS,,,,
5235ED,,,,
5595XB,,,,
5091BM,,,,
2741BB,,,,
1701DA,,,,
2343LG,,,,
3247CP,,,,
2371DS,,,,
7161BM,,,,
5371MK,,,,
3852AH,,,,
2497GK,,,,
7554RN,,,,
7961AH,,,,
3262XE,,,,
8331TJ,,,,
7322AH,,,,
1851BE,,,,
2661HN,,,,
5953KT,,,,
6883DB,,,,
5502JD,,,,
6662PA,,,,
6226NC,,,,
7451PJ,,,,
7475AV,,,,
7731TD,,,,
1822BG,,,,
5721KZ,,,,
4104BC,,,,
4153XL,,,,
3849AC,,,,
2406HD,,,,
8822WD,,,,
5156CP,,,,
5051JS,,,,
3083RG,,,,
3125BK,,,,
3851EL,,,,
5953AB,,,,
7202BV,,,,
9203ZZ,,,,
1723HZ,,,,
2721KE,,,,
2572TP,,,,
7678RL,,,,
7371EP,,,,
6901NL,,,,
4661PZ,,,,
7771BD,,,,
7481EH,,,,
6301HK,,,,
6826LC,,,,
8448PK,,,,
7037DH,,,,
6031RK,,,,
1403AN,,,,
4202MS,,,,
5504EM,,,,
9241WH,,,,
1822BZ,,,,
1271EA,,,,
3741LM,,,,
6716AA,,,,
6101WT,,,,
7943PA,,,,
2394CG,,,,
4143AW,,,,
3247XX,,,,
5241LN,,,,
1314AP,,,,
4817ZL,,,,
1716KE,,,,
7642AC,,,,
2281GE,,,,
2222AG,,,,
1106VR,,,,
6902PW,,,,
4903RH,,,,
2571BS,,,,
6533HJ,,,,
9672BN,,,,
5025SZ,,,,
5591JH,,,,
1322AS,,,,
1327EA,,,,
6732EK,,,,
4033BN,,,,
3776LN,,,,
8084VK,,,,
8647SB,,,,
3927BG,,,,
5995PM,,,,
2909BS,,,,
1422TN,,,,
2964LG,,,,
4158EN,,,,
2841ML,,,,
3846CL,,,,
3646AH,,,,
5113TC,,,,
3064LA,,,,
3335LT,,,,
5405NB,,,,
3125AM,,,,
5466AB,,,,
2291AA,,,,
5527AJ,,,,
5803AP,,,,
6721WK,,,,
6831AE,,,,
6662NK,,,,
7891VE,,,,
4538BX,,,,
4921XE,,,,
6226DE,,,,
7547RD,,,,
5953NP,,,,
3225LD,,,,
7418ER,,,,
7091ZZ,,,,
1106DN,,,,
3931NJ,,,,
4624BL,,,,
4902TL,,,,
6143AT,,,,
3751JN,,,,
7671DB,,,,
4891XT,,,,
5388VM,,,,
5491KL,,,,
5831AV,,,,
3417GP,,,,
1521ND,,,,
6014CC,,,,
6241AB,,,,
3828AZ,,,,
2931EC,,,,
8131VZ,,,,
5531PH,,,,
2678LH,,,,
6031CN,,,,
6604CL,,,,
6061GB,,,,
4104BE,,,,
5469HJ,,,,
8601WR,,,,
2451CW,,,,
4538AR,,,,
8251KP,,,,
5121MN,,,,
5642JC,,,,
3032AN,,,,
3762EM,,,,
2872ZZ,,,,
3826EC,,,,
2984AW,,,,
2671SB,,,,
7523WV,,,,
8102HJ,,,,
4191MX,,,,
7951TA,,,,
2292JE,,,,
3752ZC,,,,
7871TC,,,,
3439MC,,,,
3042BG,,,,
4704RV,,,,
2831BP,,,,
9101LA,,,,
9613CB,,,,
3851ST,,,,
5502EM,,,,
8243ED,,,,
2496SR,,,,
3634AE,,,,
4421RR,,,,
8081HD,,,,
7317AT,,,,
9723AW,,,,
2923BK,,,,
5406PB,,,,
5824AE,,,,
8161PH,,,,
3602AJ,,,,
8304AW,,,,
2809RL,,,,
1566HR,,,,
2921AC,,,,
6136KT,,,,
5953JZ,,,,
1951NA,,,,
1328PC,,,,
2461GC,,,,
3284WD,,,,
7731HL,,,,
3356LD,,,,
2014KX,,,,
3121AX,,,,
8912AR,,,,
8191XN,,,,
3244BH,,,,
5384TB,,,,
3044AX,,,,
5268HS,,,,
8226JX,,,,
4247EJ,,,,
3442AC,,,,
2921LX,,,,
